"","AAPL","AMGN","AXP","BA","CAT","CRM","CSCO","CVX","DIS","GS","HD","HON","IBM","INTC","JNJ","JPM","KO","MCD","MMM","MRK","MSFT","NKE","PG","TRV","UNH","V","VZ","WBA","WMT"
"1339",56.1474990844727,193.190002441406,116.699996948242,374.940002441406,122.370002746582,147.690002441406,47.7400016784668,116.01000213623,129.550003051758,202.690002441406,231.080001831055,164.190002441406,137.342254638672,50.7599983215332,129.990005493164,115.550003051758,54.6500015258789,209.020004272461,132.424743652344,79.7805328369141,137.070007324219,92.2799987792969,123.849998474121,145.550003051758,217.210006713867,174.289993286133,59.8499984741211,54.7000007629395,39.283332824707
"1340",54.7400016784668,189.210006713867,112.860000610352,367.359985351562,119.959999084473,144.220001220703,46.560001373291,112.290000915527,129.139999389648,198.25,225.550003051758,161.080001831055,135.458892822266,49.3899993896484,132,113.25,53.0800018310547,206.270004272461,130.142135620117,77.8816757202148,134.649993896484,91.4899978637695,121.080001831055,142.389999389648,216.75,169.830001831055,58.9099998474121,52.8300018310547,38.7066688537598
"1341",55.2050018310547,192.619995117188,112.550003051758,372.070007324219,120.040000915527,147,47.060001373291,113.150001525879,128.149993896484,197.240005493164,226.809997558594,161.520004272461,135.774383544922,50.0299987792969,131.190002441406,112.190002441406,53.8400001525879,210.029998779297,129.790969848633,78.9503784179688,136.279998779297,92.2200012207031,121.73999786377,141.729995727539,215.360000610352,172.869995117188,59.0099983215332,52.5999984741211,38.7700004577637
"1342",56.752498626709,195.589996337891,114.410003662109,375.700012207031,121.040000915527,148.029998779297,47.5200004577637,113.849998474121,130.270004272461,200.800003051758,227.929992675781,163.630004882812,136.701721191406,50.9199981689453,133.660003662109,114.620002746582,54.5400009155273,211.690002441406,130.284286499023,81.1068725585938,138.119995117188,93.0699996948242,124,144.960006713867,219.800003051758,175.979995727539,59.9000015258789,52.9700012207031,39.3866653442383
"1343",56.7649993896484,197.169998168945,113.650001525879,376.540008544922,120.25,148.800003051758,47.7700004577637,113.26000213623,130.899993896484,200.399993896484,226.740005493164,163.179992675781,135.066925048828,50.6199989318848,133.160003662109,114.370002746582,53.8699989318848,211.919998168945,128.361206054688,80.5248107910156,137.119995117188,93.1699981689453,122.839996337891,143.149993896484,221.240005493164,174.899993896484,60.25,52.7599983215332,39.0766677856445
"1344",56.0999984741211,196.080001831055,112.540000915527,374.100006103516,117.970001220703,145.910003662109,46.3899993896484,111.709999084473,128.470001220703,197.369995117188,226.669998168945,158.619995117188,132.294448852539,49.7299995422363,131.839996337891,111.819999694824,53.5800018310547,211.110000610352,126.03678894043,79.4751892089844,135.669998168945,91.75,120.930000305176,140.630004882812,220.110000610352,172.419998168945,59.7200012207031,52.0900001525879,39.1933326721191
"1345",56.7574996948242,196.690002441406,113.919998168945,374.959991455078,119.440002441406,147.050003051758,46.8400001525879,113.139999389648,129.330001831055,196.850006103516,228.940002441406,159.839996337891,133.527725219727,50.4799995422363,129.220001220703,112.629997253418,53.8300018310547,212.830001831055,126.245819091797,80.3244247436523,138.240005493164,92.5199966430664,121.980003356934,141.300003051758,222.080001831055,174.880004882812,59.2200012207031,52.0800018310547,39.6433334350586
"1346",57.5224990844727,198.679992675781,115.019996643066,371,122.690002441406,146.410003662109,46.1500015258789,114.589996337891,129.339996337891,199.869995117188,231.610000610352,160.970001220703,134.923522949219,51.1100006103516,129.059997558594,114.209999084473,53.6599998474121,211.759994506836,127.349494934082,79.9236602783203,139.100006103516,93,121.940002441406,141.559997558594,223.729995727539,174.880004882812,59.8300018310547,52.9300003051758,39.8699989318848
"1347",59.0525016784668,200.800003051758,116.400001525879,374.920013427734,128.399993896484,149.369995117188,46.560001373291,116.150001525879,130.020004272461,204.679992675781,234.660003662109,163.529998779297,136.481842041016,52.0900001525879,131.330001831055,116.139999389648,53.2999992370605,209.020004272461,132.190628051758,80.4770965576172,139.679992675781,93.879997253418,121.089996337891,142.600006103516,222.070007324219,177.059997558594,59.9300003051758,53.9900016784668,40.0800018310547
"1348",58.9674987792969,202.889999389648,116.389999389648,373.179992675781,128.380004882812,149.369995117188,46.0499992370605,116.180000305176,129.699996948242,205.820007324219,234.179992675781,162.979995727539,135.793502807617,51.6399993896484,130.720001220703,116.449996948242,53.2999992370605,208.380004882812,134.205688476562,80.8110656738281,139.550003051758,94.879997253418,120.050003051758,143.110000610352,220.589996337891,177.360000610352,59.5999984741211,53.6699981689453,39.723331451416
"1349",58.8300018310547,204.660003662109,117.589996337891,370.959991455078,131.029998779297,152.740005493164,46.3600006103516,116.309997558594,129.759994506836,206.460006713867,235.619995117188,163.639999389648,136.711288452148,52.6500015258789,132.839996337891,119.959999084473,53.5099983215332,207.220001220703,136.270904541016,81.1450347900391,141.570007324219,94.7900009155273,117.199996948242,143.309997558594,238.589996337891,178.75,60.5499992370605,54.5200004577637,39.843334197998
